message_id,date,symbol,pair,side,entry_values,entry_mid,stop_loss,targets,raw_text,entry_range_pct,stop_loss_pct,number_of_targets,tp1_R,tp2_R,tp3_R,tp4_R,tp5_R,tp6_R,tp7_R,tp8_R,tp9_R,tp10_R,tp11_R,tp12_R,tp13_R,tp14_R,highest_target_hit,was_profitable,was_full_tp,was_partial_tp,was_loss,had_unresolved_profit_signal,linked_update_ids
5564,2025-01-14T19:10:36,MTL,USDT,long,"[1.32, 1.28]",1.3,1.24,"[1.36, 1.39, 1.42, 1.46, 1.53, 1.6]","Coin: #MTL/USDT

Long Set-Up 

Leverage: 5-10x

#MTL already breaked out the Downtrend channel and looking Bullish.

Entry: 1.32 - 1.28$(Buy partially)

Targets: 1.36 - 1.39 - 1.42 - 1.46 - 1.53 - 1.60$(Short term)

Stop-loss: 1.24$",0.030769230769230795,0.04615384615384619,6,1.0,1.4999999999999962,1.9999999999999962,2.666666666666663,3.8333333333333295,4.9999999999999964,,,,,,,,,1,True,False,True,False,False,"[5565, 5571]"
5568,2025-01-15T17:17:03,ZRX,USDT,long,"[0.507, 0.49]",0.4985,0.47,"[0.52, 0.535, 0.55, 0.565, 0.582, 0.6]","Coin: #ZRX/USDT

Long Set-Up 

Leverage: 5-10x

#ZRX already breaked out the Downtrend channel and looking Bullish.

Entry: 0.5070 - 0.4900$(Buy partially)

Targets: 0.5200 - 0.5350 - 0.5500 - 0.5650 - 0.5820 - 0.6000$(Short term)

Stop-loss: 0.4700$",0.03410230692076232,0.057171514543630945,6,0.7543859649122807,1.280701754385965,1.8070175438596492,2.3333333333333295,2.929824561403505,3.561403508771926,,,,,,,,,3,True,False,True,False,False,"[5569, 5570, 5578, 5582]"
5573,2025-01-16T14:25:33,LTC,USDT,long,"[120.0, 112.0]",116.0,106.0,"[124.0, 127.0, 130.0, 133.0, 138.0, 144.0, 150.0]","Coin: #LTC/USDT

Long Set-Up 

Leverage: 5-10x

#LTC already breaked out the Downtrend channel and looking Bullish.

Entry: 120 - 112$(Buy partially)

Targets: 124 - 127 - 130 - 133 - 138 - 144 - 150$(Short-mid term)

Stop-loss: 106$",0.06896551724137931,0.08620689655172414,7,0.8,1.1,1.4,1.7,2.2,2.8,3.4,,,,,,,,5,True,False,True,False,False,"[5574, 5575, 5580, 5660]"
5576,2025-01-17T10:14:23,RUNE,USDT,long,"[3.72, 3.6]",3.66,3.45,"[3.8, 3.9, 4.0, 4.1, 4.25, 4.4]","Coin: #RUNE/USDT

Long Set-Up 

Leverage: 5-10x

#RUNE already breaked out the Inverse head and shoulder pattern and looking Bullish.

Entry: 3.720 - 3.600$(Buy partially)

Targets: 3.800 - 3.900 - 4.000 - 4.100 - 4.250 - 4.400$(Short term)

Stop-loss: 3.450$",0.03278688524590167,0.057377049180327856,6,0.6666666666666653,1.142857142857142,1.6190476190476186,2.095238095238093,2.8095238095238093,3.5238095238095255,,,,,,,,,4,True,False,True,False,False,"[5577, 5579]"
5586,2025-01-21T19:14:37,BNB,USDT,long,"[695.0, 684.0]",689.5,668.0,"[710.0, 724.0, 740.0, 756.0, 776.0, 800.0]","Coin: #BNB/USDT

Long Set-Up 

Leverage: 5-10x

#BNB looking Bullish after break out🔥

Entry: 695 - 684$(Buy partially)

Targets: 710 - 724 - 740 - 756 - 776 - 800$(Short term)

Stop-loss: 668$",0.01595358955765047,0.03118201595358956,6,0.9534883720930233,1.6046511627906976,2.3488372093023258,3.0930232558139537,4.023255813953488,5.1395348837209305,,,,,,,,,0,False,False,False,True,False,"[5587, 5597]"
5590,2025-01-24T20:15:44,DYDX,USDT,long,"[1.185, 1.16]",1.1724999999999999,1.14,"[1.22, 1.25, 1.28, 1.31, 1.37, 1.45]","Coin: #DYDX/USDT

Long Set-Up 

Leverage: 5-10x

#DYDX already breaked out the Symmetrical traingle and looking Bullish.

Entry: 1.185 - 1.160$(Buy partially)

Targets: 1.220 - 1.250 - 1.280 - 1.310 - 1.370 - 1.450$(Short-mid term)

Stop-loss: 1.140$",0.0213219616204692,0.02771855010660979,6,1.4615384615384657,2.3846153846153904,3.307692307692315,4.23076923076924,6.076923076923089,8.538461538461547,,,,,,,,,0,False,False,False,True,False,[5591]
5592,2025-01-24T21:16:43,ICP,USDT,short,"[9.228, 9.6]",9.414,10.0,"[9.0, 8.8, 8.6, 8.4, 8.0, 7.6, 7.3, 7.0]","Coin: #ICP/USDT

Short Set-Up 

Leverage: 5-10x

#ICP already breaked down the Descending Triangle and looking bearish.

Entry: 9.228 - 9.600$(Enter partially)

Targets: 9.000 - 8.800 - 8.600 - 8.400 - 8.000 - 7.600 - 7.300 - 7.000$(Short-mid term)

Stop-loss: 10.000$",0.03951561504142765,0.062247716167410275,8,0.7064846416382244,1.0477815699658681,1.3890784982935147,1.7303754266211584,2.412969283276449,3.095563139931739,3.607508532423206,4.119453924914673,,,,,,,8,True,True,False,False,False,"[5593, 5594, 5607, 5638]"
5595,2025-01-25T12:10:42,OXT,USDT,short,"[0.105, 0.11]",0.1075,0.116,"[0.102, 0.099, 0.097, 0.095, 0.09, 0.086, 0.081, 0.075]","Coin: #OXT/USDT

Short Set-Up 

Leverage: 5-10x

#OXT already breaked down the symmetrical triangle and looking bearish.

Entry: 0.105 - 0.110$(Enter partially)

Targets: 0.102 - 0.099 - 0.097 - 0.095 - 0.090 - 0.086 - 0.081 - 0.075$(Short-mid term)

Stop-loss: 0.116$",0.046511627906976785,0.07906976744186053,8,0.6470588235294118,0.9999999999999983,1.235294117647057,1.470588235294116,2.058823529411763,2.529411764705881,3.1176470588235263,3.8235294117647025,,,,,,,1,True,False,True,False,False,"[5596, 5606]"
5599,2025-01-26T19:00:18,KSM,USDT,long,"[27.9, 27.6]",27.75,27.2,"[28.6, 29.2, 29.8, 30.4, 31.6, 33.0]","Coin: #KSM/USDT

Long Set-Up 

Leverage: 5-10x

#KSM already breaked out the Symmetrical traingle and looking Bullish.

Entry: 27.9 - 27.6$(Buy partially)

Targets: 28.6 - 29.2 - 29.8 - 30.4 - 31.6 - 33$(Short term)

Stop-loss: 27.2$",0.010810810810810709,0.019819819819819846,6,1.545454545454546,2.636363636363632,3.727272727272724,4.8181818181818095,6.999999999999994,9.545454545454533,,,,,,,,,1,True,False,True,False,False,"[5600, 5605]"
5601,2025-01-26T19:10:59,INJ,USDT,long,"[21.18, 20.9]",21.04,20.7,"[21.6, 22.1, 22.6, 23.2, 24.1, 25.0]","Coin: #INJ/USDT

Long Set-Up 

Leverage: 5-10x

#INJ already breaked out the Symmetrical traingle and looking Bullish.

Entry: 21.180 - 20.900$(Buy partially)

Targets: 21.600 - 22.100 - 22.600 - 23.200 - 24.100 - 25.000$(Short term)

Stop-loss: 20.700$",0.01330798479087458,0.016159695817490487,6,1.6470588235294192,3.1176470588235374,4.588235294117656,6.352941176470591,9.00000000000001,11.647058823529418,,,,,,,,,0,False,False,False,True,False,[5602]
5617,2025-01-30T20:26:26,QNT,USDT,long,"[111.25, 108.0]",109.625,104.0,"[114.0, 117.0, 120.0, 123.0, 129.0, 135.0]","Coin: #QNT/USDT

Long Set-Up 

Leverage: 5-10x

#QNT already breaked out the Downtrend channel and looking Bullish.

Entry: 111.25 - 108.00$(Buy partially)

Targets: 114 - 117 - 120 - 123 - 129 - 135$(Short term)

Stop-loss: 104$",0.029646522234891677,0.05131128848346636,6,0.7777777777777778,1.3111111111111111,1.8444444444444446,2.3777777777777778,3.4444444444444446,4.511111111111111,,,,,,,,,1,True,False,True,False,False,"[5618, 5619, 5624]"
5626,2025-02-01T14:28:19,XMR,USDT,long,"[239.4, 232.5]",235.95,225.0,"[246.0, 252.0, 258.0, 264.0, 278.0, 290.0, 300.0]","Coin: #XMR/USDT

Long Set-Up 

Leverage: 5-10x

#XMR already breaked out the inverse Cup and handle pattern and looking Bullish.

Entry: 239.4 - 232.5$(Buy partially)

Targets: 246 - 252 - 258 - 264 - 278 - 290 - 300$(Short term)

Stop-loss: 225$",0.02924348378893836,0.04640813731722818,7,0.9178082191780842,1.4657534246575368,2.0136986301369895,2.561643835616442,3.8401826484018313,4.936073059360737,5.849315068493158,,,,,,,,0,False,False,False,True,False,[5627]
5628,2025-02-02T14:01:11,RSR,USDT,short,"[0.0109, 0.012]",0.01145,0.013,"[0.0106, 0.0102, 0.0098, 0.0094, 0.0088, 0.008]","Coin: #RSR/USDT

Short Set-Up 

Leverage: 5-10x

#RSR already breaked down the symmetrical triangle and looking bearish.

Entry: 0.0109 - 0.0120$(Enter partially)

Targets: 0.0106 - 0.0102 - 0.0098 - 0.0094 - 0.0088 - 0.0080$(Short term)

Stop-loss: 0.0130$",0.09606986899563322,0.13537117903930124,6,0.5483870967741938,0.8064516129032258,1.064516129032259,1.3225806451612907,1.7096774193548392,2.2258064516129044,,,,,,,,,6,True,True,False,False,False,[5632]
5629,2025-02-02T14:08:39,DEFI,USDT,short,"[882.0, 920.0]",901.0,980.0,"[860.0, 840.0, 820.0, 800.0, 760.0, 720.0, 680.0]","Coin: #DEFI/USDT

Short Set-Up 

Leverage: 5-10x

#DEFI already breaked down the Cup and handle pattern and looking bearish.

Entry: 882 - 920$(Enter partially)

Targets: 860 - 840 - 820 - 800 - 760 - 720 - 680$(Short term)

Stop-loss: 980$",0.042175360710321866,0.0876803551609323,7,0.5189873417721519,0.7721518987341772,1.0253164556962024,1.2784810126582278,1.7848101265822784,2.2911392405063293,2.7974683544303796,,,,,,,,7,True,True,False,False,False,"[5630, 5631]"
5639,2025-02-07T17:37:46,APT,USDT,long,"[5.98, 5.85]",5.915,5.7,"[6.1, 6.25, 6.4, 6.55, 6.9]","Coin: #APT/USDT

Long Set-Up 

Leverage: 5-10x

#APT already breaked out the Falling wedge pattern and looking Bullish.

Entry: 5.98 - 5.85$(Buy partially)

Targets: 6.10 - 6.25 - 6.40 - 6.55 - 6.90$(Short term)

Stop-loss: 5.70$",0.02197802197802211,0.03634826711749786,5,0.8604651162790685,1.5581395348837217,2.255813953488375,2.953488372093024,4.581395348837214,,,,,,,,,,0,False,False,False,True,False,"[5640, 5641]"
5644,2025-02-10T20:24:48,ENS,USDT,long,"[25.9, 25.2]",25.549999999999997,24.6,"[26.5, 27.1, 27.8, 28.5, 29.8, 31.0]","Coin: #ENS/USDT

Long Set-Up 

Leverage: 5-10x

#ENS already breaked out the traingle and looking Bullish.

Entry: 25.9 - 25.2$(Buy partially)

Targets: 26.5 - 27.1 - 27.8 - 28.5 - 29.8 - 31.0$(Short term)

Stop-loss: 24.6$",0.027397260273972577,0.037181996086105513,6,1.0000000000000075,1.6315789473684328,2.3684210526315934,3.1052631578947536,4.47368421052634,5.736842105263187,,,,,,,,,4,True,False,True,False,False,"[5645, 5648, 5649, 5658]"
5646,2025-02-10T20:34:16,BAL,USDT,long,"[1.94, 1.9]",1.92,1.86,"[2.0, 2.04, 2.08, 2.14, 2.22, 2.3]","Coin: #BAL/USDT

Long Set-Up 

Leverage: 5-10x

#BAL already breaked out the Symmetrical traingle and looking Bullish.

Entry: 1.94 - 1.90$(Buy partially)

Targets: 2.00 - 2.04 - 2.08 - 2.14 - 2.22 - 2.30$(Short term)

Stop-loss: 1.86$",0.020833333333333353,0.031249999999999913,6,1.3333333333333384,2.0000000000000075,2.6666666666666767,3.6666666666666803,5.000000000000019,6.333333333333349,,,,,,,,,0,False,False,False,True,False,[5647]
5651,2025-02-14T21:35:58,SOL,USDT,long,"[201.7, 198.0]",199.85,194.0,"[206.0, 211.0, 216.0, 222.0, 229.0, 236.0]","Coin: #SOL/USDT

Long Set-Up 

Leverage: 5-10x

#SOL already breaked out the traingle and looking Bullish.

Entry: 201.70 - 198.00$(Buy partially)

Targets: 206 - 211 - 216 - 222 - 229 - 236$(Short term)

Stop-loss: 194$",0.018513885414060488,0.02927195396547408,6,1.0512820512820533,1.9059829059829088,2.760683760683764,3.786324786324791,4.982905982905988,6.179487179487187,,,,,,,,,6,True,True,False,False,False,"[5652, 5654, 5655, 5656, 5660, 5661, 5673, 5674, 5678, 5725]"
5661,2025-02-19T21:02:53,SOL,USDT,short,"[168.0, 176.0]",172.0,185.0,"[163.0, 159.0, 155.0, 151.0, 142.0, 134.0, 127.0, 120.0]","Coin: #SOL/USDT

Short Set-Up 

Leverage: 5-10x

#SOL already breaked down the Head and shoulder pattern and looking bearish.

Entry: 168 - 176$(Enter partially)

Targets: 163 - 159 - 155 - 151 - 142 - 134 - 127 - 120$(Short-mid term)

Stop-loss: 185$",0.046511627906976744,0.0755813953488372,8,0.6923076923076923,1.0,1.3076923076923077,1.6153846153846154,2.3076923076923075,2.923076923076923,3.4615384615384617,4.0,,,,,,,6,True,False,True,False,False,"[5662, 5664, 5673, 5674, 5678, 5725]"
5665,2025-02-21T11:33:37,DOT,USDT,long,"[5.12, 4.8]",4.96,4.4,"[5.25, 5.35, 5.5, 5.65, 6.0, 6.4, 6.7, 7.0]","Coin: #DOT/USDT

Long Set-Up 

Leverage: 5-10x

#DOT already breaked out the Falling wedge pattern and looking Bullish.

Entry: 5.120 - 4.800$(Buy partially)

Targets: 5.25 - 5.35 - 5.50 - 5.65 - 6.00 - 6.40 - 6.70 - 7.00$(Short-mid term)

Stop-loss: 4.40$",0.06451612903225812,0.11290322580645154,8,0.5178571428571432,0.6964285714285714,0.964285714285715,1.2321428571428588,1.8571428571428585,2.571428571428574,3.10714285714286,3.6428571428571455,,,,,,,1,True,False,True,False,False,"[5666, 5669]"
5667,2025-02-21T12:49:50,EGLD,USDT,long,"[23.88, 22.4]",23.14,21.0,"[24.4, 25.0, 25.6, 26.2, 27.5, 29.0, 30.5, 32.0]","Coin: #EGLD/USDT

Long Set-Up 

Leverage: 5-10x

#EGLD already breaked out the Falling wedge pattern and looking Bullish.

Entry: 23.88 - 22.40$(Buy partially)

Targets: 24.40 - 25 - 25.6 - 26.2 - 27.5 - 29 - 30.5 - 32$(Short-mid term)

Stop-loss: 21.00$",0.06395851339671565,0.09248055315471047,8,0.5887850467289709,0.8691588785046724,1.1495327102803738,1.4299065420560737,2.0373831775700926,2.738317757009345,3.4392523364485967,4.140186915887849,,,,,,,0,False,False,False,True,False,[5668]
5676,2025-02-26T15:52:13,KAVA,USDT,short,"[0.4105, 0.43]",0.42025,0.46,"[0.395, 0.385, 0.375, 0.365, 0.345, 0.325, 0.312, 0.3]","Coin: #KAVA/USDT

Short Set-Up 

Leverage: 5-10x

#KAVA already breaked down the symmetrical triangle and looking bearish.

Entry: 0.4105 - 0.4300$(Enter partially)

Targets: 0.3950 - 0.3850 - 0.3750 - 0.3650 - 0.3450 - 0.3250 - 0.3120 - 0.3000$(Short-mid term)

Stop-loss: 0.4600$",0.046400951814396234,0.09458655562165379,8,0.6352201257861633,0.8867924528301886,1.138364779874214,1.3899371069182394,1.89308176100629,2.3962264150943393,2.723270440251572,3.0251572327044025,,,,,,,1,True,False,True,False,False,"[5677, 5679]"
5681,2025-02-27T21:24:03,ONE,USDT,short,"[0.01419, 0.015]",0.014595,0.016,"[0.0138, 0.0134, 0.013, 0.0126, 0.0118, 0.011, 0.0102, 0.0092, 0.008]","Coin: #ONE/USDT

Short Set-Up 

Leverage: 5-10x

#ONE already breaked down the Bear flag and looking bearish.

Entry: 0.01419 - 0.01500$(Enter partially)

Targets: 0.01380 - 0.01340 - 0.01300 - 0.01260 - 0.01180 - 0.01100 - 0.01020 - 0.00920 - 0.00800$(Short-mid term)

Stop-loss: 0.01600$",0.05549845837615621,0.09626584446728331,9,0.5658362989323847,0.8505338078291814,1.1352313167259793,1.419928825622776,1.9893238434163705,2.558718861209965,3.1281138790035583,3.839857651245552,4.693950177935943,,,,,,9,True,True,False,False,True,"[5682, 5684, 5685, 5689, 5694, 5695, 5696, 5697, 5698, 5702, 5707, 5712, 5713, 5714, 5717, 5718, 5720, 5721, 5722, 5723, 5725, 5726, 5733, 5734, 5735, 5736, 5737, 5740, 5741, 5746, 5748, 5749, 5756, 5758, 5759, 5760, 5761, 5762, 5765, 5769, 5772, 5776, 5777, 5783, 5784, 5785, 5786, 5787, 5790, 5793]"
5683,2025-02-27T21:34:57,XLM,USDT,short,"[0.278, 0.284]",0.281,0.29,"[0.272, 0.266, 0.26, 0.254, 0.242, 0.23]","Coin: #XLM/USDT

Short Set-Up 

Leverage: 5-10x

#XLM already breaked down the symmetrical triangle and looking bearish.

Entry: 0.278 - 0.284$(Enter partially)

Targets: 0.272 - 0.266 - 0.260 - 0.254 - 0.242 - 0.230$(Short term)

Stop-loss: 0.290$",0.021352313167259607,0.03202846975088951,6,1.0000000000000062,1.666666666666677,2.3333333333333477,3.0000000000000187,4.33333333333336,5.666666666666699,,,,,,,,,4,True,False,True,False,False,[5684]
5686,2025-02-28T21:10:45,HBAR,USDT,long,"[0.215, 0.208]",0.2115,0.2,"[0.22, 0.226, 0.232, 0.238, 0.25, 0.264, 0.28]","Coin: #HBAR/USDT

Long Set-Up 

Leverage: 5-10x

#HBAR already breaked out the Downtrend channel and looking Bullish.

Entry: 0.215 - 0.208$(Buy partially)

Targets: 0.220 - 0.226 - 0.232 - 0.238 - 0.250 - 0.264 - 0.280$(Short term)

Stop-loss: 0.200$",0.03309692671394802,0.05437352245862876,7,0.7391304347826105,1.2608695652173942,1.7826086956521783,2.3043478260869596,3.3478260869565273,4.5652173913043566,5.956521739130447,,,,,,,,7,True,True,False,False,False,"[5687, 5689, 5694, 5698, 5770, 5772, 5777, 5786]"
5690,2025-03-01T20:11:35,NEAR,USDT,long,"[3.255, 3.18]",3.2175000000000002,3.1,"[3.34, 3.42, 3.5, 3.58, 3.75, 3.88, 4.0]","Coin: #NEAR/USDT

Long Set-Up 

Leverage: 5-10x

#NEAR already breaked out the inverse cup and handle pattern and looking Bullish.

Entry: 3.255 - 3.180$(Buy partially)

Targets: 3.340 - 3.420 - 3.500 - 3.580 - 3.750 - 3.880 - 4.000$(Short term)

Stop-loss: 3.100$",0.023310023310023225,0.03651903651903657,7,1.0425531914893569,1.7234042553191438,2.404255319148931,3.0851063829787178,4.531914893617013,5.638297872340415,6.659574468085095,,,,,,,,0,False,False,False,True,True,"[5691, 5697, 5741]"
5692,2025-03-01T23:14:27,BAND,USDT,long,"[0.9618, 0.94]",0.9509,0.92,"[0.99, 1.01, 1.03, 1.06, 1.11, 1.16, 1.2, 1.25]","Coin: #BAND/USDT

Long Set-Up 

Leverage: 5-10x

#BAND already breaked out the Symmetrical traingle and looking Bullish.

Entry: 0.9618 - 0.9400$(Buy partially)

Targets: 0.9900 - 1.01 - 1.03 - 1.06 - 1.11 - 1.16 - 1.20 - 1.25$(Short term)

Stop-loss: 0.92$",0.022925649384793398,0.03249553055000518,8,1.2653721682847934,1.9126213592233068,2.55987055016182,3.5307443365695903,5.148867313915874,6.76699029126215,8.061488673139177,9.67961165048546,,,,,,,3,True,False,True,False,False,"[5693, 5695, 5696]"
5699,2025-03-02T20:12:18,SAGA,USDT,long,"[0.55, 0.54]",0.545,0.52,"[0.565, 0.58, 0.595, 0.61, 0.635, 0.67, 0.705, 0.74]","Coin: #SAGA/USDT

Long Set-Up 

Leverage: 5-10x

#SAGA already breaked out the Symmetrical traingle and looking Bullish.

Entry: 0.5500 - 0.5400$(Buy partially)

Targets: 0.565 - 0.580 - 0.595 - 0.610 - 0.635 - 0.670 - 0.705 - 0.740$(Short-mid term)

Stop-loss: 0.520$",0.018348623853211024,0.04587155963302756,8,0.7999999999999956,1.3999999999999955,1.9999999999999956,2.5999999999999956,3.5999999999999956,4.999999999999996,6.3999999999999915,7.799999999999991,,,,,,,1,True,False,True,False,False,"[5700, 5702]"
5701,2025-03-02T20:41:58,GMT,USDT,long,"[0.0637, 0.062]",0.06285,0.0605,"[0.0655, 0.067, 0.0685, 0.07, 0.073, 0.0755, 0.078]","Coin: #GMT/USDT

Long Set-Up 

Leverage: 5-10x

#GMT already breaked out the Symmetrical traingle and looking Bullish.

Entry: 0.0637 - 0.0620$(Buy partially)

Targets: 0.0655 - 0.0670 - 0.0685 - 0.0700 - 0.0730 - 0.0755 - 0.0780$(Short term)

Stop-loss: 0.0605$",0.027048528241845775,0.03739061256961026,7,1.1276595744680826,1.7659574468085073,2.404255319148932,3.042553191489357,4.3191489361702,5.382978723404242,6.4468085106382835,,,,,,,,0,False,False,False,True,False,[]
